date,open,high,low,close,volume
2022-10-03,235.5,241.61,234.66,240.74,16598404
2022-10-04,245.09,250.36,244.97,248.88,20369210
2022-10-05,246.05,250.58,244.11,249.2,13317449
2022-10-06,247.97,250.34,246.08,246.79,12216238
2022-10-07,241.14,241.32,233.17,234.24,22814522
2022-10-10,233.05,234.56,226.73,229.25,19855601
2022-10-11,227.6,229.06,224.11,225.41,18992243
2022-10-12,225.24,227.86,223.96,225.75,13977821
2022-10-13,219.99,236.1,219.13,234.24,28388404
2022-10-14,235.69,237.24,228.34,228.56,18610828
2022-10-17,235.82,238.96,235.13,237.53,15824967
2022-10-18,243.39,243.93,235.37,238.5,17134479
2022-10-19,237.22,239.61,234.29,236.48,12441218
2022-10-20,235.74,241.31,234.87,236.15,12262797
2022-10-21,234.75,243.0,234.5,242.12,15468911
2022-10-24,243.63,247.84,241.29,247.25,15495257
2022-10-25,247.47,251.04,245.83,250.66,18231947
2022-10-26,231.0,238.3,230.17,231.32,59050224
2022-10-27,231.04,233.69,225.78,226.75,25578075
2022-10-28,226.24,236.6,226.05,235.87,26396782
2022-10-31,233.78,234.92,231.15,232.13,15788329
2022-11-01,234.6,235.74,227.32,228.17,19678405
2022-11-02,229.4,231.3,220.04,220.1,24243623
2022-11-03,220.09,220.41,213.98,214.25,24746645
2022-11-04,217.59,221.59,213.43,221.39,22503249
2022-11-07,221.89,228.41,221.28,227.87,19415533
2022-11-08,228.59,231.65,225.84,228.87,17195690
2022-11-09,227.36,228.64,224.33,224.51,13708747
2022-11-10,235.4,243.33,235.0,242.98,26068741
2022-11-11,242.99,247.99,241.93,247.11,19790285
2022-11-14,241.99,243.91,239.21,241.55,19222371
2022-11-15,245.59,247.0,240.03,241.97,18130720
2022-11-16,242.71,243.8,240.42,241.73,13552045
2022-11-17,237.85,243.25,237.63,241.68,13393767
2022-11-18,243.37,243.74,239.03,241.22,14211039
2022-11-21,241.39,244.67,241.19,242.05,15471946
2022-11-22,243.59,245.31,240.71,245.03,11734862
2022-11-23,245.04,248.28,244.27,247.58,10648248
2022-11-25,247.42,248.7,246.73,247.49,5416705
2022-11-28,246.07,246.65,240.8,241.76,13454260
2022-11-29,241.38,242.79,238.21,240.33,10437466
2022-11-30,240.56,255.33,239.86,255.14,21869120
2022-12-01,254.13,256.12,250.91,254.69,14773352
2022-12-02,249.82,256.06,249.69,255.02,13011038
2022-12-05,252.01,253.82,248.06,250.2,13494781
2022-12-06,250.82,251.86,243.78,245.12,12787137
2022-12-07,244.69,246.16,242.2,244.37,11055969
2022-12-08,245.02,248.74,243.06,247.4,14087944
2022-12-09,244.75,248.31,244.16,245.42,11200434
2022-12-12,247.47,252.54,247.17,252.51,18201380
2022-12-13,261.76,263.92,253.07,256.92,23273863
2022-12-14,257.19,262.59,254.31,257.22,21953137
2022-12-15,253.71,254.2,247.34,249.01,17932492
2022-12-16,248.55,249.84,243.51,244.69,28367822
2022-12-19,245.0,245.22,238.71,240.45,18482917
2022-12-20,239.26,242.91,238.42,241.8,13924082
2022-12-21,241.71,245.62,240.11,244.43,15063126
2022-12-22,241.34,241.99,233.87,238.19,17883305
2022-12-23,235.89,238.87,233.94,238.73,13077989
2022-12-27,238.7,238.93,235.83,236.96,10187960
2022-12-28,237.23,239.72,234.17,234.53,11065865
2022-12-29,235.65,241.92,235.65,241.01,12442827
2022-12-30,238.21,239.96,236.66,239.82,12728986
2023-01-03,243.14,245.75,237.4,239.58,15334706
2023-01-04,232.02,232.87,225.96,229.1,33644905
2023-01-05,227.2,227.55,221.76,222.31,26690779
2023-01-06,223.0,225.77,219.35,224.93,28183570
2023-01-09,226.58,231.24,226.41,227.12,16462091
2023-01-10,227.66,231.31,227.33,228.85,15234372
2023-01-11,231.27,235.95,231.11,235.77,16122455
2023-01-12,234.92,239.9,233.56,238.51,16299632
2023-01-13,237.04,239.37,234.92,239.23,13038156
2023-01-17,237.87,240.91,237.09,240.35,16641249
2023-01-18,241.56,242.38,235.52,235.81,17570797
2023-01-19,233.78,235.52,230.68,231.93,16665207
2023-01-20,234.86,240.74,234.51,240.22,20491689
2023-01-23,241.1,245.17,239.65,242.58,18983547
2023-01-24,242.5,243.95,240.44,242.04,19735629
2023-01-25,234.5,243.3,230.9,240.61,50199750
2023-01-26,243.63,248.31,242.0,248.0,22703223
2023-01-27,248.99,249.83,246.83,248.16,16195739
2023-01-30,244.5,245.6,242.2,242.71,14438286
2023-01-31,243.45,247.95,242.94,247.81,12067091
2023-02-01,247.83,255.18,245.47,252.75,17672169
2023-02-02,258.87,264.69,257.25,264.6,24052698
2023-02-03,259.55,264.2,257.1,258.35,16842032
2023-02-06,257.44,258.3,254.78,256.77,13098453
2023-02-07,260.53,268.78,260.08,267.56,34194387
2023-02-08,273.09,276.76,266.21,266.73,36493873
2023-02-09,273.8,273.98,262.8,263.62,23027013
2023-02-10,261.54,264.09,260.66,263.1,14553516
2023-02-13,267.59,274.6,267.15,271.32,31152178
2023-02-14,272.64,274.97,269.28,272.17,23475982
2023-02-15,268.31,270.73,266.18,269.32,16138613
2023-02-16,264.08,266.74,261.9,262.15,17072295
2023-02-17,259.39,260.09,256.0,258.06,18573764
2023-02-21,254.48,255.49,251.59,252.67,15579800
2023-02-22,254.09,254.34,250.34,251.51,12732558
2023-02-23,255.56,256.84,250.48,254.77,17660723
2023-02-24,249.96,251.0,248.1,249.22,12786724
2023-02-27,252.5,252.82,249.39,250.16,11630761
2023-02-28,248.95,251.49,248.73,249.42,10950605
2023-03-01,250.75,250.95,245.79,246.27,16121807
2023-03-02,246.55,251.4,245.61,251.11,14920482
2023-03-03,252.19,255.62,251.39,255.29,13858496
2023-03-06,256.43,260.12,255.98,256.87,13196895
2023-03-07,256.35,257.69,253.39,254.15,12177264
2023-03-08,254.15,254.55,250.81,253.7,10860506
2023-03-09,255.94,259.56,251.58,252.32,16206131
2023-03-10,251.1,252.79,247.6,248.59,16998871
2023-03-13,247.22,257.91,245.73,253.92,20329277
2023-03-14,256.91,261.07,255.86,260.79,19356734
2023-03-15,259.98,266.48,259.21,265.44,28328866
2023-03-16,265.19,276.56,263.28,276.2,34707031
2023-03-17,278.1,283.33,276.32,279.43,41229681
2023-03-20,277.05,277.48,269.85,272.23,26963971
2023-03-21,274.89,275.0,269.51,273.78,19246130
2023-03-22,273.4,281.04,272.18,272.29,22201306
2023-03-23,277.89,281.06,275.2,277.66,23612940
2023-03-24,277.24,280.63,275.28,280.57,18226842
2023-03-27,280.5,281.46,275.52,276.38,17276100
2023-03-28,275.79,276.14,272.04,275.23,13979237
2023-03-29,278.85,281.14,278.41,280.51,14638004
2023-03-30,284.23,284.46,281.48,284.05,15204173
2023-03-31,283.73,288.82,283.0,288.3,18016739
2023-04-03,286.52,288.27,283.95,287.23,16243394
2023-04-04,287.18,290.45,285.67,287.18,16599204
2023-04-05,285.85,287.15,282.92,284.34,14257721
2023-04-06,283.21,292.08,282.03,291.6,19155130
2023-04-10,289.13,289.6,284.71,289.39,15761746
2023-04-11,285.72,285.98,281.64,282.83,17917964
2023-04-12,284.79,287.01,281.96,283.49,17605390
2023-04-13,283.59,289.9,283.17,289.84,14714355
2023-04-14,286.89,288.48,283.69,286.14,13689362
2023-04-17,289.93,291.6,286.16,288.8,14474320
2023-04-18,291.61,291.78,287.01,288.37,12012202
2023-04-19,285.99,289.05,284.54,288.45,10890923
2023-04-20,285.25,289.03,285.08,286.11,13321438
2023-04-21,285.08,286.27,283.06,285.76,12443255
2023-04-24,282.07,284.95,278.72,281.77,17323026
2023-04-25,279.37,281.6,275.37,275.42,21466149
2023-04-26,296.7,299.57,292.73,295.37,42377115
2023-04-27,295.76,305.2,295.25,304.83,29471732
2023-04-28,304.17,308.93,303.31,307.26,22570792
2023-05-01,306.8,308.6,305.15,305.56,13823104
2023-05-02,307.77,309.18,303.91,305.41,15985061
2023-05-03,306.67,308.61,304.09,304.4,13894887
2023-05-04,306.46,307.77,303.4,305.41,13878819
2023-05-05,305.72,311.97,304.27,310.65,16469887
2023-05-08,310.12,310.2,306.09,308.65,13909160
2023-05-09,308.04,310.04,306.31,307.0,13418119
2023-05-10,308.62,313.0,307.67,312.31,17653441
2023-05-11,310.14,311.12,306.26,310.11,17121991
2023-05-12,310.54,310.65,306.6,308.97,11997505
2023-05-15,309.18,309.91,307.59,309.46,9803117
2023-05-16,309.83,313.71,309.83,311.74,15676354
2023-05-17,312.29,314.43,310.74,314.0,12283997
2023-05-18,314.53,319.04,313.72,318.52,15248357
2023-05-19,316.74,318.75,316.37,318.34,14116495
2023-05-22,318.6,322.59,318.01,321.18,13832863
2023-05-23,320.03,322.72,315.25,315.26,18014843
2023-05-24,314.79,316.5,312.61,313.85,13123851
2023-05-25,323.24,326.9,320.0,325.92,24799235
2023-05-26,323.98,333.4,323.88,332.89,21482038
2023-05-30,335.23,335.74,330.52,331.21,17343651
2023-05-31,332.29,335.94,327.33,328.39,19039072
2023-06-01,326.13,333.53,324.72,332.58,13844577
2023-06-02,334.0,337.5,332.55,335.4,14584416
2023-06-05,335.22,338.56,334.66,335.94,11991996
2023-06-06,335.57,335.57,332.17,333.68,12123569
2023-06-07,331.65,334.49,322.5,323.38,24086217
2023-06-08,323.94,326.64,323.35,325.26,12817358
2023-06-09,324.92,329.99,324.41,326.79,12948878
2023-06-12,328.6,332.1,325.16,331.85,12761608
2023-06-13,334.47,336.98,330.39,334.29,12206092
2023-06-14,334.05,339.04,332.81,337.34,13928937
2023-06-15,337.48,349.84,337.2,348.1,22092508
2023-06-16,351.07,351.47,341.95,342.33,24176698
2023-06-20,339.27,342.08,335.86,338.05,14660231
2023-06-21,336.29,337.73,332.07,333.56,11937648
2023-06-22,334.12,340.12,333.34,339.71,13867848
2023-06-23,334.36,337.96,333.45,335.02,11373455
2023-06-26,333.85,336.11,328.49,328.6,11858634
2023-06-27,331.87,336.15,329.3,334.57,12447090
2023-06-28,334.66,337.98,333.81,335.85,11326589
2023-06-29,334.7,336.11,332.62,335.05,9407361
2023-06-30,337.69,342.73,337.2,340.54,13018266
2023-07-03,339.2,340.9,336.57,337.99,7274970
2023-07-05,335.13,341.65,334.72,338.15,9721129
2023-07-06,337.37,342.99,335.5,341.27,17098341
2023-07-07,339.32,341.79,337.0,337.22,11847919
2023-07-10,334.59,335.23,327.59,331.83,20245150
2023-07-11,331.06,332.86,327.0,332.47,16807244
2023-07-12,336.63,341.66,335.67,337.2,17359127
2023-07-13,339.56,343.74,339.02,342.66,12232799
2023-07-14,347.59,351.43,344.31,345.24,17075205
2023-07-17,345.71,346.99,342.2,345.73,10790415
2023-07-18,346.02,366.78,342.17,359.49,45102386
2023-07-19,361.75,362.46,352.43,355.08,23924764
2023-07-20,353.57,357.97,345.37,346.87,19358858
2023-07-21,349.28,350.3,339.83,343.77,22977757
2023-07-24,345.82,346.92,342.31,345.11,14255355
2023-07-25,347.16,351.89,345.07,350.98,20623625
2023-07-26,341.44,344.67,333.11,337.77,38193737
2023-07-27,340.48,341.33,329.05,330.72,25341250
2023-07-28,333.67,340.01,333.17,338.37,17604102
2023-07-31,336.92,337.7,333.36,335.92,14410822
2023-08-01,335.09,338.54,333.7,336.34,11039614
2023-08-02,333.63,333.63,326.35,327.5,16237145
2023-08-03,326.1,329.88,325.95,326.66,10695839
2023-08-04,331.95,335.14,327.24,327.78,14532057
2023-08-07,328.37,331.11,327.52,330.11,9349492
2023-08-08,327.16,328.75,323.0,326.05,12564900
2023-08-09,326.47,327.11,321.04,322.23,10967570
2023-08-10,325.99,328.26,321.18,322.93,10947822
2023-08-11,320.36,322.41,319.21,321.01,11495733
2023-08-14,321.39,324.06,320.08,324.04,10049605
2023-08-15,322.86,325.09,320.9,321.86,10175149
2023-08-16,320.8,324.42,319.8,320.4,9862985
2023-08-17,320.68,321.87,316.21,316.88,11360678
2023-08-18,314.5,318.38,311.55,316.48,14166541
2023-08-21,317.93,322.77,317.04,321.88,9936763
2023-08-22,325.48,326.08,321.46,322.46,8474217
2023-08-23,323.82,329.2,323.46,327.0,9764472
2023-08-24,332.85,332.98,319.96,319.97,11581838
2023-08-25,321.47,325.36,318.8,322.98,10875244
2023-08-28,325.66,326.15,321.72,323.7,8021112
2023-08-29,321.88,328.99,321.88,328.41,9874660
2023-08-30,328.72,329.81,326.44,328.79,7775608
2023-08-31,329.2,330.91,326.78,327.76,9431387
2023-09-01,331.24,331.99,326.78,328.66,7711014
2023-09-05,329.13,334.85,328.66,333.55,9348573
2023-09-06,333.39,334.46,330.18,332.88,9192411
2023-09-07,331.29,333.08,329.03,329.91,9194554
2023-09-08,330.09,336.16,329.46,334.27,10970487
2023-09-11,337.41,338.42,335.43,337.94,8416113
2023-09-12,335.88,336.79,331.48,331.77,8867065
2023-09-13,331.47,336.85,331.17,336.06,8082187
2023-09-14,339.0,340.86,336.57,338.7,10460089
2023-09-15,336.92,337.4,329.65,330.22,16624832
2023-09-18,327.64,330.4,326.36,329.06,8896393
2023-09-19,326.0,329.39,324.51,328.65,9434132
2023-09-20,329.51,329.59,320.51,320.77,10808447
2023-09-21,319.23,325.35,315.0,319.53,21441450
2023-09-22,321.32,321.45,316.15,317.01,10950852
2023-09-25,316.93,317.67,315.0,317.54,9730491
2023-09-26,315.19,315.88,310.02,312.14,15035801
2023-09-27,312.3,314.3,309.69,312.79,11464133
2023-09-28,310.99,315.48,309.45,313.64,11116968
2023-09-29,317.9,319.47,314.98,315.75,11144049
2023-10-02,316.31,321.89,315.18,321.8,11653605
2023-10-03,320.83,321.39,311.21,313.39,12346256
2023-10-04,314.17,320.04,314.0,318.95,11140717
2023-10-05,319.24,319.98,314.9,319.36,9637641
2023-10-06,316.55,329.19,316.3,327.26,13933720
2023-10-09,324.75,330.3,323.18,329.82,11402807
2023-10-10,330.8,331.1,327.67,328.39,12703395
2023-10-11,331.22,332.82,329.14,332.42,10972773
2023-10-12,330.65,333.63,328.72,331.16,12141344
2023-10-13,332.41,333.83,326.36,327.73,10746672
2023-10-16,331.05,336.14,330.6,332.64,13002755
2023-10-17,329.59,333.46,327.41,332.06,10487633
2023-10-18,332.49,335.59,328.3,330.11,14135025
2023-10-19,332.25,336.88,330.91,331.32,15831829
2023-10-20,331.77,331.92,325.45,326.67,14674982
2023-10-23,325.51,332.73,324.39,329.32,13045872
2023-10-24,331.23,331.84,327.6,330.53,13932444
2023-10-25,345.09,346.2,337.62,340.67,33663436
2023-10-26,340.54,341.63,326.94,327.89,23565735
2023-10-27,330.36,336.72,328.4,329.81,18644873
2023-10-30,333.41,339.45,331.83,337.31,13937099
2023-10-31,338.89,339.0,334.69,338.11,10889564
2023-11-01,339.79,347.42,339.65,346.07,16226725
2023-11-02,347.13,348.83,344.77,348.32,13906870
2023-11-03,349.63,354.39,347.33,352.8,13221920
2023-11-06,353.46,357.54,353.35,356.53,12868061
2023-11-07,359.54,362.46,357.63,360.53,13756882
2023-11-08,361.68,363.87,360.55,363.2,12378165
2023-11-09,362.19,364.79,360.36,360.69,11908141
2023-11-10,361.69,370.09,361.07,369.67,14197757
2023-11-13,368.13,368.47,365.9,366.68,11675769
2023-11-14,371.04,371.95,367.34,370.27,15536536
2023-11-15,371.35,373.13,367.11,369.67,14398495
2023-11-16,370.95,376.35,370.18,376.17,15786368
2023-11-17,373.76,374.37,367.0,369.85,23204125
2023-11-20,371.01,378.87,371.0,377.44,27543076
2023-11-21,375.69,376.23,371.12,373.07,15262173
2023-11-22,377.99,379.79,374.96,377.85,13776829
2023-11-24,377.33,377.97,375.13,377.43,5250808
2023-11-27,376.8,380.64,376.2,378.61,10786520
2023-11-28,378.35,383.0,378.16,382.7,11905095
2023-11-29,383.75,384.3,377.44,378.85,15093071
2023-11-30,378.49,380.09,375.47,378.91,11568756
2023-12-01,377.16,378.16,371.31,374.51,18757639
2023-12-04,369.15,369.52,362.9,369.14,20146890
2023-12-05,366.45,373.08,365.62,372.52,14029813
2023-12-06,373.49,374.18,368.03,368.8,12203557
2023-12-07,368.2,371.46,366.32,370.95,12107345
2023-12-08,368.94,374.46,368.23,374.23,10994669
2023-12-11,368.45,371.6,366.1,371.3,15437603
2023-12-12,370.79,374.42,370.46,374.38,12931537
2023-12-13,376.11,377.64,370.77,374.37,15432423
2023-12-14,373.31,373.76,364.13,365.93,26308572
2023-12-15,366.85,372.4,366.28,370.73,26154069
2023-12-18,369.65,373.0,368.68,372.65,10802170
2023-12-19,371.5,373.26,369.84,373.26,10378519
2023-12-20,375.0,376.03,370.53,370.62,14416919
2023-12-21,372.59,374.41,370.04,373.54,9435284
2023-12-22,373.68,375.18,372.71,374.58,8027514
2023-12-26,375.0,376.94,373.5,374.66,7019773
2023-12-27,373.7,375.06,372.81,374.07,7439340
2023-12-28,375.32,376.46,374.16,375.28,7931604
2023-12-29,376.0,377.16,373.48,376.04,9566663
2024-01-02,373.69,375.9,366.77,370.87,12197400
2024-01-03,368.99,373.26,368.51,370.6,10102892
2024-01-04,370.67,373.1,367.17,367.94,10330836
2024-01-05,368.97,372.06,366.5,367.75,10201697
2024-01-08,369.3,375.2,369.01,374.69,11493585
2024-01-09,372.03,375.99,371.19,375.79,10407998
2024-01-10,376.49,384.17,376.32,382.77,13773929
2024-01-11,385.9,390.68,380.38,384.63,15727330
2024-01-12,385.45,388.68,384.65,388.47,11387842
2024-01-16,393.72,394.03,387.62,390.27,14115332
2024-01-17,387.75,390.11,384.81,389.47,10705702
2024-01-18,391.71,393.99,390.12,393.87,11393315
2024-01-19,395.76,398.67,393.5,398.67,15026862
2024-01-22,399.91,400.62,393.59,396.51,12592935
2024-01-23,395.69,399.38,393.93,398.9,9066680
2024-01-24,401.61,405.63,400.45,402.56,12350878
2024-01-25,404.32,407.01,402.52,404.87,11703208
2024-01-26,404.36,406.17,402.43,403.93,8991709
2024-01-29,406.02,409.98,404.33,409.72,12042096
2024-01-30,412.26,413.05,406.45,408.59,15830593
2024-01-31,406.96,415.32,397.21,397.58,28064878
2024-02-01,401.98,408.0,401.8,403.78,18058953
2024-02-02,403.93,412.65,403.56,411.22,15606148
2024-02-05,409.49,411.16,403.99,405.65,12423035
2024-02-06,405.87,407.97,402.91,405.49,10518665
2024-02-07,407.44,414.3,407.4,414.05,10604586
2024-02-08,414.09,415.56,412.53,414.11,8452434
2024-02-09,415.44,420.82,415.09,420.55,10894935
2024-02-12,420.46,420.74,414.75,415.26,9987553
2024-02-13,404.85,410.08,403.39,406.32,14747200
2024-02-14,408.07,409.84,404.57,409.49,11070802
2024-02-15,408.14,409.13,404.29,406.56,12103155
2024-02-16,407.87,408.29,403.44,404.06,9967580
2024-02-20,403.33,404.49,398.01,402.79,10652772
2024-02-21,400.0,402.29,397.22,402.18,8749607
2024-02-22,410.18,412.83,408.57,411.65,13023867
2024-02-23,415.61,415.86,408.97,410.34,7901460
2024-02-26,411.4,412.16,407.36,407.54,7300117
2024-02-27,407.91,408.32,403.85,407.48,7533631
2024-02-28,408.18,409.3,405.32,407.72,6802988
2024-02-29,408.77,414.2,405.92,413.64,11252633
2024-03-01,411.21,415.87,410.88,415.5,9194951
2024-03-04,413.45,417.35,412.32,414.92,8613494
2024-03-05,414.09,414.25,400.64,402.65,14712645
2024-03-06,402.93,405.16,398.39,402.09,13187561
2024-03-07,406.34,409.78,402.24,409.14,9372026
2024-03-08,407.83,410.42,404.33,406.22,9016011
2024-03-11,403.77,405.68,401.26,404.52,8235360
2024-03-12,407.62,415.57,406.79,415.28,11193891
2024-03-13,418.17,418.18,411.45,415.1,8189030
2024-03-14,420.17,427.82,417.99,425.22,19836744
2024-03-15,419.29,422.6,412.79,416.42,18946656
2024-03-18,414.25,420.73,413.78,417.32,8955099
2024-03-19,417.96,421.67,415.55,421.41,9123384
2024-03-20,422.0,425.96,420.66,425.23,8903220
2024-03-21,429.83,430.82,427.16,429.37,9800062
2024-03-22,429.7,429.86,426.07,428.74,6687322
2024-03-25,425.39,427.41,421.61,422.86,7897185
2024-03-26,425.62,425.99,421.35,421.65,7498634
2024-03-27,424.44,424.45,419.01,421.43,7220903
2024-03-28,421.36,421.87,419.12,420.72,7483218
2024-04-01,423.95,427.89,422.22,424.57,8147716
2024-04-02,420.17,422.38,417.84,421.44,7670336
2024-04-03,419.73,423.26,419.08,420.45,8512431
2024-04-04,424.97,428.67,417.57,417.88,8499969
2024-04-05,419.76,426.51,418.32,425.52,7376988
2024-04-08,425.17,427.28,423.3,424.59,6793758
2024-04-09,426.44,427.74,421.62,426.28,5990706
2024-04-10,422.19,424.03,419.7,423.26,8225981
2024-04-11,425.83,429.37,422.36,427.93,8543039
2024-04-12,424.05,425.18,419.77,421.9,8687265
2024-04-15,426.6,426.82,413.43,413.64,9251495
2024-04-16,414.57,418.4,413.73,414.58,7177607
2024-04-17,417.25,418.88,410.33,411.84,7535967
2024-04-18,410.79,411.89,403.95,404.27,8897352
2024-04-19,404.11,405.48,397.77,399.12,11562154
2024-04-22,400.08,402.85,395.75,400.96,8818346
2024-04-23,404.23,408.2,403.06,407.57,6525712
2024-04-24,409.56,412.47,406.78,409.06,6215999
2024-04-25,394.22,399.89,388.03,399.04,20949704
2024-04-26,412.1,413.0,405.76,406.32,16912409
2024-04-29,405.25,406.32,399.19,402.25,10325498
2024-04-30,401.49,402.16,389.17,389.33,12993262
2024-05-01,392.61,401.72,390.31,394.94,11796399
2024-05-02,397.56,399.93,394.65,397.84,7449633
2024-05-03,402.56,407.15,401.86,406.66,8205760
2024-05-06,408.7,413.93,406.37,413.54,7015107
2024-05-07,414.94,414.94,409.09,409.34,7701418
2024-05-08,408.17,412.23,406.71,410.54,5108226
2024-05-09,410.35,412.72,409.1,412.32,5182988
2024-05-10,413.06,415.38,411.8,414.74,5294517
2024-05-13,418.01,418.35,410.82,413.72,6362841
2024-05-14,412.02,417.49,411.55,416.56,6293462
2024-05-15,417.9,423.81,417.27,423.08,8033761
2024-05-16,421.8,425.42,420.35,420.99,7190656
2024-05-17,422.55,422.92,418.02,420.21,6356231
2024-05-20,420.36,426.77,419.99,425.34,6659594
2024-05-21,426.99,432.97,424.85,429.04,10434937
2024-05-22,430.09,432.41,427.13,430.52,7006927
2024-05-23,432.96,433.6,425.42,427.0,7257089
2024-05-24,427.23,431.06,424.41,430.16,5283495
2024-05-28,429.82,430.82,426.6,430.32,7142718
2024-05-29,425.89,430.94,425.69,429.17,6776952
2024-05-30,424.24,424.3,414.24,414.67,15024513
2024-05-31,416.75,416.75,404.73,415.13,18499197
2024-06-03,415.52,416.43,408.92,413.52,8725729
2024-06-04,412.18,416.44,409.67,416.07,6149422
2024-06-05,417.87,424.08,416.3,424.01,7794783
2024-06-06,424.02,425.31,420.58,424.52,5826146
2024-06-07,426.2,426.28,423.0,423.85,5557471
2024-06-10,424.66,428.08,423.89,427.87,5903613
2024-06-11,425.44,432.82,425.25,432.68,6345950
2024-06-12,435.2,443.4,433.25,441.06,10862897
2024-06-13,441.02,443.39,439.37,441.58,7259181
2024-06-14,438.05,443.14,436.72,442.57,6102043
2024-06-17,442.59,450.94,440.72,448.37,9584076
2024-06-18,449.72,450.14,444.89,446.34,7503235
2024-06-20,446.3,446.53,441.27,445.7,9637253
2024-06-21,447.38,450.58,446.51,449.78,13442885
2024-06-24,450.05,452.75,446.41,447.67,6943694
2024-06-25,448.06,451.42,446.75,450.95,5679114
2024-06-26,448.75,453.6,448.19,452.16,5861658
2024-06-27,452.02,456.17,451.77,452.85,6686120
2024-06-28,453.1,455.38,446.41,446.95,10257364
2024-07-01,448.8,457.37,445.66,456.73,8747019
2024-07-02,453.18,459.59,453.11,459.28,6044956
2024-07-03,458.19,461.02,457.88,460.77,4814429
2024-07-05,459.63,468.35,458.98,467.56,6883957
2024-07-08,466.69,467.7,464.46,466.24,5595251
2024-07-09,467.07,467.33,458.0,459.54,9196754
2024-07-10,461.22,466.46,458.85,466.25,7788940
2024-07-11,462.66,464.78,451.55,454.7,10748990
2024-07-12,454.58,456.36,450.64,453.55,6877783
2024-07-15,453.3,457.26,451.43,453.96,5951339
2024-07-16,454.31,454.31,446.66,449.52,7990264
2024-07-17,442.58,444.85,439.18,443.52,10516529
2024-07-18,444.39,444.65,434.4,440.37,10806915
2024-07-19,433.1,441.14,432.0,437.11,10176982
2024-07-22,441.58,444.6,438.91,442.94,6627490
2024-07-23,443.9,448.39,443.1,444.85,5469689
2024-07-24,440.45,441.48,427.58,428.9,12440223
