date,open,high,low,close,volume
2022-07-05,158.0,168.25,157.02,168.19,21290552
2022-07-06,168.19,171.59,165.46,169.77,16927866
2022-07-07,169.45,172.72,167.78,172.19,17775089
2022-07-08,169.92,172.4,168.15,170.88,14536904
2022-07-11,167.01,167.49,161.91,162.88,15118407
2022-07-12,164.78,165.92,162.1,163.27,11468836
2022-07-13,160.15,164.98,159.61,163.49,10886487
2022-07-14,161.22,162.59,157.28,158.05,15737345
2022-07-15,160.58,164.98,159.82,164.7,15061544
2022-07-18,166.76,171.69,165.64,167.23,16164290
2022-07-19,170.37,176.49,169.51,175.78,18307415
2022-07-20,177.12,183.6,176.7,183.09,17896739
2022-07-21,180.65,183.85,178.87,183.17,18138781
2022-07-22,173.07,175.6,168.41,169.27,31515785
2022-07-25,169.02,170.57,164.8,166.65,17906957
2022-07-26,165.94,166.0,157.95,159.15,18611541
2022-07-27,162.59,170.87,162.02,169.58,24640213
2022-07-28,161.06,161.51,154.85,160.72,54050923
2022-07-29,157.71,160.14,155.17,159.1,30752566
2022-08-01,157.25,165.19,155.23,159.93,31180933
2022-08-02,158.32,162.24,158.01,160.19,19654540
2022-08-03,162.69,169.54,161.57,168.8,23422603
2022-08-04,168.25,172.15,166.8,170.57,16978879
2022-08-05,166.99,171.62,165.8,167.11,19246247
2022-08-08,167.88,177.51,167.13,170.25,20623970
2022-08-09,168.91,169.53,166.6,168.53,12971548
2022-08-10,175.73,180.48,173.95,178.34,22001915
2022-08-11,179.71,183.1,176.37,177.49,17318040
2022-08-12,180.75,181.46,178.91,180.5,14698576
2022-08-15,178.98,181.44,178.21,180.89,11464395
2022-08-16,179.39,180.99,177.03,179.47,14704233
2022-08-17,176.76,178.14,174.17,174.85,14385741
2022-08-18,174.34,175.76,171.86,174.66,14029334
2022-08-19,170.35,172.32,167.05,167.96,18377538
2022-08-22,165.39,165.49,162.26,163.05,13195668
2022-08-23,162.48,165.05,160.7,161.11,12713320
2022-08-24,160.54,165.46,159.77,163.26,14447549
2022-08-25,165.12,168.88,164.02,168.78,10748122
2022-08-26,168.48,170.92,161.67,161.78,16800130
2022-08-29,160.66,163.05,159.01,159.17,12573019
2022-08-30,160.24,161.66,155.91,157.16,13937197
2022-08-31,167.07,167.84,162.14,162.93,28420122
2022-09-01,163.55,167.36,160.34,165.36,22993487
2022-09-02,167.39,167.93,159.22,160.32,15956552
2022-09-06,160.1,161.69,157.69,158.54,13440548
2022-09-07,157.76,160.96,156.81,160.39,11429483
2022-09-08,158.81,162.23,157.74,162.06,16551443
2022-09-09,163.22,169.54,163.02,169.15,16310768
2022-09-12,167.4,171.39,167.28,168.96,15984083
2022-09-13,161.6,161.63,152.67,153.13,31782721
2022-09-14,153.28,153.54,149.05,151.47,31703073
2022-09-15,149.8,154.2,148.7,149.55,25672801
2022-09-16,148.35,148.58,144.29,146.29,27471090
2022-09-19,145.24,148.58,145.1,148.02,16239311
2022-09-20,145.75,148.84,145.22,146.09,17073605
2022-09-21,146.48,149.6,142.0,142.12,29718170
2022-09-22,141.54,144.58,140.87,142.82,24010625
2022-09-23,141.5,142.62,138.89,140.41,21682319
2022-09-26,140.24,142.24,136.19,136.37,20338831
2022-09-27,137.97,139.42,134.12,134.4,22098585
2022-09-28,134.68,142.03,134.27,141.61,23797451
2022-09-29,139.52,139.84,135.2,136.41,29823400
2022-09-30,136.35,140.99,135.5,135.68,23965917
2022-10-03,137.17,139.62,136.1,138.61,19733090
2022-10-04,140.38,142.4,139.34,140.28,23748078
2022-10-05,138.33,140.21,134.78,138.98,21226954
2022-10-06,137.73,141.45,136.6,139.07,24851789
2022-10-07,136.75,138.29,132.44,133.45,23651273
2022-10-10,133.74,136.11,131.87,133.79,17425878
2022-10-11,131.62,132.66,126.99,128.54,27868063
2022-10-12,128.35,129.67,126.25,127.5,26418537
2022-10-13,123.53,131.14,122.53,130.29,24933558
2022-10-14,131.03,131.79,126.52,126.76,16415885
2022-10-17,130.18,134.79,130.18,134.04,19668876
2022-10-18,137.0,137.84,131.4,132.8,19526222
2022-10-19,132.99,137.0,132.22,133.23,23695807
2022-10-20,132.93,136.77,131.31,131.53,17873493
2022-10-21,126.31,130.12,125.44,130.01,33558520
2022-10-24,127.38,133.48,124.57,129.72,49630324
2022-10-25,130.83,138.35,130.59,137.51,28356006
2022-10-26,131.61,135.55,128.53,129.82,37671302
2022-10-27,98.0,102.5,96.38,97.94,183110022
2022-10-28,99.57,100.85,97.51,99.2,75238541
2022-10-31,98.15,99.32,92.6,93.16,98522288
2022-11-01,94.33,97.49,93.55,95.2,93602976
2022-11-02,94.24,95.2,90.48,90.54,57136665
2022-11-03,90.1,90.46,88.41,88.91,47335482
2022-11-04,90.33,91.39,88.09,90.79,39061813
2022-11-07,94.81,96.88,93.1,96.72,66844003
2022-11-08,95.9,97.8,94.79,96.47,39645536
2022-11-09,101.71,104.9,100.74,101.47,81090429
2022-11-10,107.12,112.75,104.61,111.87,60206523
2022-11-11,109.24,114.9,108.81,113.02,46323724
2022-11-14,110.99,116.27,110.8,114.22,37047675
2022-11-15,116.07,118.74,114.41,117.08,38326144
2022-11-16,114.49,116.08,112.66,113.23,24522826
2022-11-17,110.47,112.33,109.8,111.45,23715206
2022-11-18,113.8,114.32,110.62,112.05,25405281
2022-11-21,111.31,112.37,109.19,109.86,16702098
2022-11-22,109.86,111.62,108.32,111.44,21857576
2022-11-23,111.66,112.67,110.73,112.24,16026576
2022-11-25,111.2,112.73,111.02,111.41,8784486
2022-11-28,110.78,112.04,108.38,108.78,16704641
2022-11-29,109.53,110.94,108.54,109.46,17289145
