date,open,high,low,close,volume
2022-11-11,94.71,97.36,94.16,96.73,21588246
2022-11-14,95.5,97.18,95.11,96.03,16908382
2022-11-15,98.67,100.42,97.02,98.72,22329155
2022-11-16,98.02,99.85,97.9,98.99,16585252
2022-11-17,97.18,99.48,97.1,98.5,15044225
2022-11-18,98.95,99.16,96.74,97.8,14587512
2022-11-21,97.65,98.72,95.67,95.83,13103636
2022-11-22,96.22,97.55,94.41,97.33,12340033
2022-11-23,97.35,99.07,97.32,98.82,11625729
2022-11-25,98.55,98.94,97.53,97.6,5717590
2022-11-28,97.2,97.83,95.89,96.25,12745576
2022-11-29,95.97,96.4,94.39,95.44,13340692
2022-11-30,95.12,101.45,94.67,101.45,21359937
2022-12-01,101.36,102.59,100.67,101.28,13321039
2022-12-02,99.34,101.15,99.17,100.83,11189967
2022-12-05,99.85,101.75,99.35,99.87,13392880
2022-12-06,99.72,100.21,96.76,97.31,13876973
2022-12-07,96.77,97.31,95.02,95.15,15797880
2022-12-08,95.69,95.87,93.8,93.95,17941270
2022-12-09,93.92,94.49,93.02,93.07,14697670
2022-12-12,93.05,93.88,91.9,93.56,19491153
2022-12-13,98.04,99.8,95.38,95.85,21221071
2022-12-14,95.51,97.22,93.94,95.31,16831317
2022-12-15,93.6,94.03,90.43,91.2,18103847
2022-12-16,91.2,91.75,90.01,90.86,20707328
2022-12-19,90.85,91.06,88.92,89.15,14507071
2022-12-20,88.74,89.78,88.04,89.63,13363239
2022-12-21,89.73,90.92,88.91,90.25,13362586
2022-12-22,88.93,89.18,86.94,88.26,16347615
2022-12-23,87.6,90.1,87.6,89.81,12543893
2022-12-27,89.33,89.5,87.53,87.93,10921887
2022-12-28,87.49,88.52,86.37,86.46,13190030
2022-12-29,87.03,89.37,86.99,88.95,12401672
2022-12-30,87.39,88.83,87.03,88.73,11961848
2023-01-03,89.85,91.55,89.02,89.7,13007071
2023-01-04,90.91,91.27,87.8,88.71,18558444
2023-01-05,88.03,88.21,86.56,86.77,16451281
2023-01-06,87.35,88.47,85.57,88.16,18176841
2023-01-09,89.16,90.83,88.58,88.8,16407012
2023-01-10,86.79,89.48,86.7,89.24,14403558
2023-01-11,90.0,92.45,89.74,92.26,14419617
2023-01-12,92.18,92.62,90.57,91.91,15811131
2023-01-13,91.53,92.98,90.93,92.8,13110391
2023-01-17,92.7,92.97,90.84,92.16,14473073
2023-01-18,92.94,93.59,91.4,91.78,12961357
2023-01-19,91.39,94.4,91.38,93.91,19412177
2023-01-20,95.95,99.39,95.91,99.28,39260802
2023-01-23,99.17,101.4,98.75,101.21,23726381
2023-01-24,99.55,101.09,98.7,99.21,18133634
2023-01-25,97.2,97.72,95.26,96.73,21223251
2023-01-26,98.26,99.21,96.82,99.16,17392264
2023-01-27,98.99,101.58,98.97,100.71,18998395
2023-01-30,98.75,99.41,97.52,97.95,15991237
2023-01-31,97.89,99.91,97.79,99.87,14395306
2023-02-01,99.76,102.19,98.42,101.43,17717039
2023-02-02,106.79,108.82,106.54,108.8,30951310
2023-02-03,103.54,108.02,103.3,105.22,25144568
2023-02-06,102.69,104.7,102.21,103.47,18583319
2023-02-07,103.64,108.67,103.54,108.04,24026843
2023-02-08,102.69,103.58,98.45,100.0,55898379
2023-02-09,100.57,100.61,93.86,95.46,78903329
2023-02-10,95.74,97.02,94.53,94.86,39316856
2023-02-13,95.01,95.35,94.05,95.0,32262125
2023-02-14,94.67,95.18,92.65,94.95,32875035
2023-02-15,94.75,97.34,94.36,97.1,28443170
2023-02-16,95.57,97.88,94.97,95.78,26179680
2023-02-17,95.07,95.75,93.45,94.59,22862132
2023-02-21,93.24,93.42,92.0,92.05,20516843
2023-02-22,91.94,92.36,90.87,91.8,20344120
2023-02-23,92.15,92.15,90.01,91.07,24835130
2023-02-24,89.63,90.13,88.86,89.35,21722943
2023-02-27,90.05,90.45,89.61,90.1,17027755
2023-02-28,89.54,91.45,89.52,90.3,19140560
2023-03-01,90.19,91.2,89.85,90.51,18689726
2023-03-02,89.84,92.48,89.77,92.31,16543541
2023-03-03,92.71,94.11,92.66,94.02,22130454
2023-03-06,94.35,96.3,94.3,95.58,20835251
2023-03-07,95.44,96.09,93.84,94.17,16299628
2023-03-08,94.39,96.24,94.39,94.65,19263349
2023-03-09,94.48,95.92,92.35,92.66,16682287
2023-03-10,92.5,93.18,90.8,91.01,23266085
2023-03-13,90.53,93.08,89.94,91.66,22403811
2023-03-14,93.05,94.83,92.78,94.25,21376082
2023-03-15,93.56,97.25,93.04,96.55,26802395
2023-03-16,96.53,101.97,95.87,101.07,40505159
2023-03-17,100.82,103.49,100.75,102.46,38822198
2023-03-20,101.06,102.58,100.79,101.93,18211362
2023-03-21,101.95,105.96,101.86,105.84,22581194
2023-03-22,105.14,107.51,104.21,104.22,22474277
2023-03-23,105.9,107.11,105.41,106.26,20896423
2023-03-24,105.76,106.16,104.74,106.06,16955762
2023-03-27,105.29,105.4,102.63,103.06,17547447
2023-03-28,103.0,103.0,100.28,101.36,18396687
2023-03-29,102.72,102.82,101.03,101.9,18667574
2023-03-30,101.41,101.61,100.29,101.32,16633392
2023-03-31,101.71,104.19,101.44,104.0,17649838
2023-04-03,102.67,104.95,102.38,104.91,13875647
2023-04-04,104.84,106.1,104.6,105.12,14350269
2023-04-05,106.12,106.54,104.1,104.95,15508281
2023-04-06,105.78,109.63,104.81,108.9,25344606
2023-04-10,107.39,107.97,105.6,106.95,14493782
2023-04-11,106.96,107.22,105.28,106.12,13433786
2023-04-12,107.39,107.59,104.97,105.22,16291424
2023-04-13,106.44,108.27,106.44,108.19,14824209
2023-04-14,107.71,109.58,107.59,109.46,15184025
2023-04-17,105.37,106.71,105.32,106.42,20932793
2023-04-18,107.0,107.05,104.78,105.12,12696430
2023-04-19,104.25,105.73,103.8,105.02,11036252
2023-04-20,104.66,106.89,104.64,105.9,14897295
2023-04-21,106.06,106.64,105.48,105.91,13980451
2023-04-24,106.06,107.32,105.36,106.78,14300650
2023-04-25,106.57,107.44,104.56,104.61,19096519
2023-04-26,105.52,107.02,103.27,104.45,26048637
2023-04-27,105.19,109.15,104.42,108.37,26310591
2023-04-28,107.83,108.29,106.04,108.22,15549034
2023-05-01,107.68,108.68,107.5,107.71,13925973
2023-05-02,107.65,107.73,104.5,105.98,14113418
2023-05-03,106.25,108.13,105.62,106.12,11848357
2023-05-04,106.16,106.3,104.7,105.21,14023648
2023-05-05,105.4,106.44,104.73,106.22,13405014
2023-05-08,105.82,108.42,105.79,108.24,11125795
2023-05-09,108.78,110.6,107.72,107.94,17890135
2023-05-10,108.55,113.51,108.48,112.28,33481713
2023-05-11,115.88,118.44,114.93,116.9,40848828
2023-05-12,116.98,118.26,116.55,117.92,21058366
2023-05-15,116.52,118.8,116.48,116.96,14366196
2023-05-16,116.9,121.2,116.83,120.09,23361797
2023-05-17,120.19,122.28,119.46,121.48,17374987
2023-05-18,121.56,123.9,121.49,123.52,17195043
2023-05-19,124.2,126.48,122.72,123.25,19423104
2023-05-22,123.51,127.05,123.45,125.87,20258332
2023-05-23,124.92,125.42,123.05,123.29,16824580
2023-05-24,121.85,122.75,120.75,121.64,15140892
